App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Sygic GPS Navigation & Offline Maps,com.sygic.aura,Maps & Navigation,4.6,1749116.0,"50,000,000+",50000000.0,84594576,True,0.0,USD,Varies with device,Varies with device,Sygic.,https://www.sygic.com/gps-navigation,support@sygic.com,"Nov 5, 2010","Jun 15, 2021",Everyone,https://www.sygic.com/company/privacy-policy,False,True,False,2021-06-16 01:47:49
Poweramp Music Player (Trial),com.maxmpz.audioplayer,Music & Audio,4.5,1370904.0,"50,000,000+",50000000.0,84583459,True,0.0,USD,Varies with device,5.0 and up,Max MP,http://powerampapp.com/,poweramp.maxmpz@gmail.com,"Nov 1, 2010","Apr 11, 2021",Everyone,https://www.iubenda.com/privacy-policy/8016901/full-legal,False,False,False,2021-06-16 04:21:11
Tangle Master 3D,com.rollic.tanglemaster3D,Puzzle,3.6,322118.0,"50,000,000+",50000000.0,84567604,True,0.0,USD,103M,4.4 and up,Zynga,https://rollicgames.com/,info@rollicgames.com,"May 29, 2020","Jun 15, 2021",Everyone,https://www.zynga.com/privacy/policy,True,True,False,2021-06-15 22:50:26
Moto Suggestions™,com.motorola.mya,Tools,4.2,10504.0,"50,000,000+",50000000.0,84557187,True,0.0,USD,4.3M,8.0 and up,Motorola Mobility LLC.,http://www.motorola.com,playstor@motorola.com,"Jun 8, 2018","Jun 08, 2018",Everyone,http://www.motorola.com/device-privacy,False,False,False,2021-06-16 00:23:29
Chromecast built-in,com.google.android.apps.mediashell,Tools,2.3,426.0,"50,000,000+",50000000.0,84515586,True,0.0,USD,Varies with device,5.0 and up,Google LLC,https://developers.google.com/cast/,apps-help@google.com,"Jun 25, 2014","May 03, 2021",Everyone,https://www.google.com/policies/privacy/,False,False,False,2021-06-16 10:00:23
"Dolphin Browser - Fast, Private & Adblock🐬",mobi.mgeek.TunnyBrowser,Communication,4.1,2533925.0,"50,000,000+",50000000.0,84333729,True,0.0,USD,Varies with device,Varies with device,Dolphin Browser,http://www.dolphin.com,Support@Dolphin.com,"May 8, 2010","Dec 16, 2020",Everyone,http://dolphin-browser.com/privacy/privacy-policy-for-dolphin-browser/,True,False,False,2021-06-16 06:03:13
Mountain Climb 4x4 : Offroad Car Drive,com.dagtirmanma.oyunu,Racing,4.1,331513.0,"50,000,000+",50000000.0,84327394,True,0.0,USD,Varies with device,4.1 and up,Silevel Games,http://www.silevel.net,support@silevel.com,"Sep 19, 2014","May 17, 2020",Everyone,http://www.silevel.com/mc_4x4_privacy_policy.html,True,False,False,2021-06-15 21:34:20
MeetMe: Chat & Meet New People,com.myyearbook.m,Social,3.7,1527594.0,"50,000,000+",50000000.0,84238586,True,0.0,USD,65M,4.4 and up,MeetMe.com,http://www.meetme.com/,support@meetme.com,"Jul 1, 2010","Jun 10, 2021",Mature 17+,http://www.meetme.com/terms.php#privacy,True,True,False,2021-06-16 01:28:19
"Free WiFi Passwords, Offline maps & VPN. WiFi Map®",io.wifimap.wifimap,Productivity,4.4,894494.0,"50,000,000+",50000000.0,84214709,True,0.0,USD,73M,4.4 and up,WiFi Map LLC,https://www.wifimap.io/,support@wifimap.io,"Jul 25, 2014","Jun 08, 2021",Everyone,https://www.wifimap.io/privacy,True,True,False,2021-06-16 01:12:05
Taxi Game,com.baklabs.taxi.simulator,Simulation,3.4,501389.0,"50,000,000+",50000000.0,84016666,True,0.0,USD,Varies with device,5.0 and up,baklabs,http://taxigamesfree.com/,hi@taxigamesfree.com,"May 14, 2015","Aug 05, 2020",Everyone,http://taxigamesfree.com/privacy/,True,False,False,2021-06-16 03:26:03
Mini World: Block Art,com.playmini.miniworld,Adventure,4.1,2049928.0,"50,000,000+",50000000.0,83764688,True,0.0,USD,93M,4.4 and up,"SuperNice  Digital Marketing Co., Ltd.",https://www.miniworldgame.com/,miniwantech@gmail.com,"Nov 4, 2017","Jun 15, 2021",Everyone 10+,https://www.miniworldgame.com/terms?id=2,True,True,False,2021-06-16 02:21:30
Parchisi STAR Online,com.superking.parchisi.star,Board,4.3,2143608.0,"50,000,000+",50000000.0,83732430,True,0.0,USD,Varies with device,Varies with device,Gameberry Labs,http://gameberrylabs.com,support@gameberrylabs.com,"Feb 17, 2017","Jun 03, 2021",Teen,http://gameberrylabs.com/privacy,True,True,False,2021-06-16 08:13:53
ASTRO File Manager: Storage Organizer & Cleaner,com.metago.astro,Tools,4.4,633064.0,"50,000,000+",50000000.0,83598017,True,0.0,USD,7.7M,5.0 and up,App Annie Basics,https://www.astrofilemanagerapp.com,support@astrofilemanagerapp.zendesk.com,,"May 12, 2021",Everyone,https://www.astrofilemanagerapp.com/privacy-policy/,False,False,False,2021-06-16 01:35:44
Collage Maker - Photo Editor & Photo Collage,photoeditor.layout.collagemaker,Photography,4.9,1286494.0,"50,000,000+",50000000.0,83555235,True,0.0,USD,12M,4.4 and up,Photo Editor & Collage Maker,http://photoeditorapps.com/,photostudio.feedback@gmail.com,"Oct 24, 2016","Apr 06, 2021",Everyone,https://inshotapp.com/website/collage/policy.html,True,True,False,2021-06-16 04:28:53
Tie Dye,com.crazylabs.tie.dye.art,Simulation,4.1,320908.0,"50,000,000+",50000000.0,83448147,True,0.0,USD,129M,4.4 and up,Crazy Labs by TabTale,https://www.crazylabs.com,support@crazylabs.com,"Jul 7, 2020","Jun 03, 2021",Everyone,https://crazylabs.com/privacy-policy/,True,False,False,2021-06-16 07:30:40
ZEPETO,me.zepeto.main,Entertainment,4.0,958137.0,"50,000,000+",50000000.0,83310629,True,0.0,USD,158M,6.0 and up,Naver Z Corporation,https://zepeto.me/,support@zepeto.me,"Aug 30, 2018","Jun 07, 2021",Everyone,https://zepeto.me/privacy.html,True,True,False,2021-06-16 06:17:48
"Meesho - Resell, Work From Home, Earn Money Online",com.meesho.supply,Business,4.4,549882.0,"50,000,000+",50000000.0,83305625,True,0.0,USD,12M,4.1 and up,"Meesho: Earn Money Online, Work from Home Business",https://meesho.com/,help@meesho.com,"Feb 16, 2017","Jun 13, 2021",Everyone,http://www.meesho.com/privacy,False,False,False,2021-06-16 02:24:51
UVideo - Make Your Life Story into Video Status,com.kwai.global.video.social.kwaigo,Entertainment,4.2,174981.0,"50,000,000+",50000000.0,83287866,True,0.0,USD,39M,4.4 and up,KT Nuclear,,uvideo-support@kwai.xyz,,"Jul 16, 2020",Teen,http://m.uvideo.in/public/protocol/privacy,False,False,False,2021-06-16 09:04:17
Zynga Poker ™: Free Texas Holdem Online Card Games,com.zynga.livepoker,Card,4.3,2587465.0,"50,000,000+",50000000.0,83255897,True,0.0,USD,97M,4.4 and up,Zynga,https://www.zynga.com/,android.support@zynga.com,"Dec 21, 2010","May 24, 2021",Teen,https://www.zynga.com/privacy/policy,True,True,False,2021-06-16 14:12:59
Mazes & More,com.leodesol.games.classic.maze.labyrinth,Puzzle,4.2,611281.0,"50,000,000+",50000000.0,82965114,True,0.0,USD,22M,4.0.3 and up,Leo De Sol Games,http://maplemedia.io/,contact@maplemedia.io,"Jun 3, 2016","May 26, 2021",Everyone,http://maplemedia.io/privacy,True,True,False,2021-06-16 08:59:06
Fishing Hook,com.mobirix.fishinghook,Sports,4.4,1690725.0,"50,000,000+",50000000.0,82910182,True,0.0,USD,56M,4.1 and up,mobirix,https://www.mobirix.com,help@mobirix.com,"Nov 23, 2015","Jan 29, 2021",Everyone,http://www.mobirix.com/policykr.html,True,True,False,2021-06-16 11:07:51
Basketball Stars,com.miniclip.basketballstars,Sports,4.4,1245823.0,"50,000,000+",50000000.0,82899612,True,0.0,USD,67M,4.4 and up,Miniclip.com,https://support.miniclip.com/hc/categories/115002397667,support@miniclip.com,"Mar 16, 2016","May 18, 2021",Everyone,http://www.miniclip.com/android/privacy-policy/,True,True,False,2021-06-16 06:35:40
Broken Screen Prank,com.crack.screen.prank.bfun,Entertainment,4.5,729842.0,"50,000,000+",50000000.0,82798314,True,0.0,USD,9.1M,4.4 and up,Eijoy Entertainment,http://www.eijoy.com,labizuo@gmail.com,"Nov 27, 2015","Dec 11, 2020",Everyone,http://www.eijoy.com/Privacy.html,True,False,False,2021-06-16 07:10:20
"Status, Sticker Saver",com.lazygeniouz.saveit,Social,4.3,650580.0,"50,000,000+",50000000.0,82759021,True,0.0,USD,5.1M,5.0 and up,Lazy Geniouz Pvt. Ltd.,https://www.lazygeniouz.com/,itznotabug@gmail.com,"Jun 29, 2017","Jun 09, 2021",Everyone,https://www.lazygeniouz.com/privacy-policy-apps/,True,True,False,2021-06-16 07:48:22
iflix - Movies & TV Series,iflix.play,Entertainment,4.1,628093.0,"50,000,000+",50000000.0,82606389,True,0.0,USD,Varies with device,Varies with device,Image Future,http://www.iflix.com,support@iflix.com,"May 10, 2015","Jun 09, 2021",Teen,https://info.iflix.com/static/iflix/policy-en.html,True,True,True,2021-06-16 01:24:59
MORTAL KOMBAT: The Ultimate Fighting Game!,com.wb.goog.mkx,Action,4.2,4224546.0,"50,000,000+",50000000.0,82577506,True,0.0,USD,Varies with device,Varies with device,Warner Bros. International Enterprises,https://www.mortalkombat.com/,support@wbgames.com,"May 4, 2015","Apr 16, 2021",Mature 17+,https://policies.warnerbros.com/privacy/,False,True,False,2021-06-16 05:34:15
"Real Cake Maker 3D - Bake, Design & Decorate",com.cocoplay.cakemaker,Simulation,4.2,275146.0,"50,000,000+",50000000.0,82542164,True,0.0,USD,116M,4.4 and up,Coco Play By TabTale,https://www.crazylabs.com,support@tabtale.com,"Nov 22, 2016","Apr 06, 2021",Teen,https://crazylabs.com/privacy-policy/,True,True,False,2021-06-15 22:59:14
Park Master,com.kayac.park_master,Puzzle,3.9,332277.0,"50,000,000+",50000000.0,82344648,True,0.0,USD,69M,5.0 and up,KAYAC Inc.,https://www.kayac.com,parkmaster-info@kayac.com,"Nov 26, 2019","Mar 09, 2021",Everyone,https://hypercasual.kayac.com/privacy-policy,True,True,False,2021-06-16 05:05:44
Tap Tap Dash,com.secondarm.taptapdash,Arcade,4.2,1153818.0,"50,000,000+",50000000.0,82182481,True,0.0,USD,13M,4.4 and up,JOX Development LLC,https://www.taptapdash.com,contact@joxdev.com,"Nov 5, 2015","May 28, 2021",Everyone,https://www.taptapdash.com/privacypolicy.html,True,True,False,2021-06-16 04:48:25
"Muslim Pro: Athan, Quran, Prayer Times Qibla Islam",com.bitsmedia.android.muslimpro,Lifestyle,4.1,1675505.0,"50,000,000+",50000000.0,82107740,True,0.0,USD,Varies with device,Varies with device,Bitsmedia Pte Ltd,https://muslimpro.com/,support@muslimpro.com,"Apr 12, 2011","May 27, 2021",Everyone,https://support.muslimpro.com/hc/en-us/articles/203485970,True,True,False,2021-06-16 14:27:21
"Real Guitar Free - Chords, Tabs & Simulator Games",com.gismart.guitar,Music,3.7,609741.0,"50,000,000+",50000000.0,82107203,True,0.0,USD,Varies with device,Varies with device,Gismart,https://gismart.com/real-guitar/,support@gismart.com,"May 17, 2013","May 20, 2021",Everyone,https://gismart.com/privacy-policy/,True,True,False,2021-06-16 00:33:55
Turbo Driving Racing 3D,com.doodle.turboracing3d,Racing,4.2,657070.0,"50,000,000+",50000000.0,82024985,True,0.0,USD,Varies with device,Varies with device,TerranDroid,http://www2.terrandroid.com,support@terrandroid.com,"Nov 12, 2014","May 10, 2021",Everyone,http://www2.terrandroid.com/policy.htm,True,True,False,2021-06-16 06:18:33
Google Authenticator,com.google.android.apps.authenticator2,Tools,3.9,316696.0,"50,000,000+",50000000.0,82020853,True,0.0,USD,Varies with device,Varies with device,Google LLC,https://support.google.com/accounts/bin/answer.py?hl=en&answer=1066447,accounts-support@google.com,"Mar 21, 2012","May 12, 2020",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 12:54:20
Rider,com.ketchapp.rider,Arcade,4.0,1086118.0,"50,000,000+",50000000.0,82007245,True,0.0,USD,88M,4.4 and up,Ketchapp,http://www.ketchappgames.com,support@ketchappgames.com,"Jun 21, 2017","Jun 14, 2021",Everyone,https://legal.ubi.com/privacypolicy,True,True,False,2021-06-16 03:01:52
Truck Driver City Crush,com.gta.truck.driver.city.crush,Action,4.2,210677.0,"50,000,000+",50000000.0,81981666,True,0.0,USD,96M,4.4 and up,Naxeex Studio,http://naxeex.com,feedback@naxeex.com,"Jun 17, 2015","Jun 01, 2021",Teen,https://naxeex.com/privacy-policy,True,True,False,2021-06-15 20:36:54
Kaspersky Mobile Antivirus: AppLock & Web Security,com.kms.free,Tools,4.8,3620490.0,"50,000,000+",50000000.0,81969322,True,0.0,USD,Varies with device,Varies with device,Kaspersky Lab Switzerland,https://my.kaspersky.com/,kisasupport@kaspersky.com,"Dec 11, 2011","Jun 09, 2021",Everyone,https://www.kaspersky.com/products-and-services-privacy-policy,False,True,False,2021-06-16 14:15:29
Getcontact,app.source.getcontact,Communication,4.2,1184160.0,"50,000,000+",50000000.0,81948080,True,0.0,USD,43M,5.0 and up,Getverify LDA,https://www.getcontact.com/,support@getcontact.com,"Apr 4, 2016","Jun 08, 2021",Mature 17+,https://getcontact.com/privacy,True,True,False,2021-06-16 12:30:16
World War Heroes: WW2 FPS,com.gamedevltd.wwh,Action,4.5,2482426.0,"50,000,000+",50000000.0,81947247,True,0.0,USD,Varies with device,4.4 and up,Azur Interactive Games Limited,https://azurgames.com/,worldwarheroes@azurgames.com,"Nov 22, 2017","Apr 20, 2021",Teen,https://privacy.azurgames.com,True,True,True,2021-06-16 12:45:41
Bottle Jump 3D,com.games.bottle,Arcade,4.3,222048.0,"50,000,000+",50000000.0,81853655,True,0.0,USD,69M,5.0 and up,CASUAL AZUR GAMES,https://aigames.ae/,info@aigames.ae,"Jun 30, 2019","May 26, 2021",Everyone,https://www.aigames.ae/policy,True,True,False,2021-06-16 12:32:16
Flip Diving,com.motionvolt.flipdiving,Sports,4.4,883452.0,"50,000,000+",50000000.0,81822358,True,0.0,USD,80M,4.4 and up,MotionVolt Games Ltd,http://www.motionvolt.com,contact@motionvolt.com,"Aug 17, 2016","May 03, 2021",Everyone,http://www.motionvolt.com/privacy,True,True,False,2021-06-16 04:39:24
Modern Car Parking 3D & Driving Games - Car Games,com.volcano.modrn.car.parking.d,Simulation,4.1,140984.0,"50,000,000+",50000000.0,81650606,True,0.0,USD,48M,4.4 and up,The Knights Pvt Ltd,http://www.theknights.com.pk,knights.techhelp@gmail.com,"Apr 14, 2017","Jun 11, 2021",Everyone,https://www.theknights.com.pk/privacy-policy/,True,True,False,2021-06-16 12:48:41
"iHeartRadio: Radio, Podcasts & Music On Demand",com.clearchannel.iheartradio.controller,Music & Audio,4.6,2222304.0,"50,000,000+",50000000.0,81621804,True,0.0,USD,Varies with device,Varies with device,"iHeartMedia, Inc.",https://www.iheart.com,android@iheartradio.com,,"May 24, 2021",Teen,https://www.iheart.com/privacy,True,True,False,2021-06-15 21:33:22
Bouncemasters,com.playgendary.sportmasters,Arcade,4.2,444221.0,"50,000,000+",50000000.0,81568483,True,0.0,USD,94M,5.0 and up,Playgendary Limited,http://www.playgendary.com/,support@playgendary.com,"Sep 15, 2018","Mar 09, 2021",Everyone,http://www.playgendary.com/privacy-policy/,True,True,False,2021-06-16 09:40:58
Mini Block Craft,mini.block.craft.free.mc,Casual,4.2,480020.0,"50,000,000+",50000000.0,81564948,True,0.0,USD,23M,4.1 and up,Build Block Studio,http://games.buildblockstudio.com,angelomar1112@hotmail.com,"Dec 11, 2018","Jun 10, 2021",Teen,https://sites.google.com/view/bbksssd3e,True,False,False,2021-06-16 06:25:35
Mobile Strike,com.epicwaronline.ms,Strategy,3.6,897220.0,"50,000,000+",50000000.0,81556510,True,0.0,USD,Varies with device,Varies with device,Epic War,http://epicwar-online.com,support@epicwar-online.com,"Nov 5, 2015","May 26, 2021",Everyone 10+,https://www.mobilestrikeapp.com/privacy-policy,False,True,False,2021-06-16 03:55:27
Psiphon Pro - The Internet Freedom VPN,com.psiphon3.subscription,Communication,4.3,619919.0,"50,000,000+",50000000.0,81517220,True,0.0,USD,29M,4.0 and up,Psiphon Inc.,https://psiphon.ca/,psiphon-pro@psiphon.ca,"Nov 2, 2015","Apr 28, 2021",Everyone,https://psiphon.ca/en/privacy.html,True,True,False,2021-06-16 10:01:46
Carrier Hub,com.sprint.ms.smf.services,Tools,3.0,23847.0,"50,000,000+",50000000.0,81485339,True,0.0,USD,7.1M,7.0 and up,Sprint,http://www.sprint.com/,msopsgoogleplayfeedback@sprint.com,"Sep 3, 2019","May 07, 2021",Everyone,https://www.sprint.com/en/legal/my-sprint-app-privacy-policy.html,False,False,False,2021-06-16 09:34:07
Nova Launcher,com.teslacoilsw.launcher,Personalization,4.5,1271735.0,"50,000,000+",50000000.0,81421684,True,0.0,USD,Varies with device,Varies with device,TeslaCoil Software,http://novalauncher.com,support@teslacoilsw.com,"Feb 23, 2012","May 19, 2021",Everyone,http://novalauncher.com/privacy/,False,False,False,2021-06-16 09:24:36
Snake VS Block,com.bentostudio.ballsvsblocks,Arcade,4.0,572899.0,"50,000,000+",50000000.0,81352140,True,0.0,USD,38M,4.4 and up,VOODOO,https://www.voodoo.io,support@voodoo.io,"May 29, 2017","May 31, 2021",Everyone,https://www.voodoo.io/privacy,True,True,False,2021-06-16 08:05:03
Shortcut Run,com.ohmgames.cheatandrun,Racing,4.1,14998.0,"50,000,000+",50000000.0,81194641,True,0.0,USD,71M,4.4 and up,VOODOO,https://www.voodoo.io/,contact@voodoo.io,"Oct 16, 2020","Jun 02, 2021",Everyone,https://www.voodoo.io/privacy,True,True,False,2021-06-16 03:37:42
Coloring & Learn,com.orange.coloring.learn.kids,Educational,4.2,141264.0,"50,000,000+",50000000.0,81165199,True,0.0,USD,62M,4.1 and up,Orange Studios Games,http://orangestudiosgames.com,orangegstudios@gmail.com,"Jul 19, 2016","May 19, 2021",Everyone,http://orangestudiosgames.com/privacy_policy.html,True,True,False,2021-06-16 11:54:58
MetroZone,com.metropcs.metrozone,Entertainment,4.3,101848.0,"50,000,000+",50000000.0,81152942,True,0.0,USD,8.4M,6.0 and up,Metro by T-Mobile,http://metropcs.mobi,metropcsappstore@gmail.com,"Dec 20, 2016","Jun 10, 2021",Everyone,https://www.metropcs.com/terms-conditions/privacy.html,True,False,False,2021-06-15 21:17:28
Yandex Go — taxi and delivery,ru.yandex.taxi,Maps & Navigation,4.9,1951621.0,"50,000,000+",50000000.0,81134494,True,0.0,USD,Varies with device,5.0 and up,Yandex Apps,http://mobile.yandex.com/apps/taxi/android/,support@go.yandex.com,"Oct 25, 2011","Jun 09, 2021",Everyone,https://yandex.com/legal/confidential/,False,False,False,2021-06-15 22:51:59
Knock Down,com.innovativegames.knockdown,Arcade,3.9,216819.0,"50,000,000+",50000000.0,81033746,True,0.0,USD,4.5M,4.1 and up,Innovative games,https://www.facebook.com/innockstudios/,innockstudioscontact@gmail.com,"Jan 21, 2013","Sep 30, 2020",Everyone,http://innockstudios.com/privacy.html,True,False,False,2021-06-16 02:58:39
Lep's World 3,at.ner.lepsWorld3Plus,Arcade,4.4,990044.0,"50,000,000+",50000000.0,80988808,True,0.0,USD,38M,4.4 and up,nerByte GmbH,https://www.nerbyte.com/lepsworld3,support.lepsworldseries@nerbyte.com,"Oct 31, 2013","Jun 09, 2021",Teen,https://www.nerbyte.com/privacypolicy,True,True,False,2021-06-16 00:12:48
99 - Private Driver and Taxi,com.taxis99,Maps & Navigation,4.1,1930228.0,"50,000,000+",50000000.0,80512114,True,0.0,USD,92M,4.4 and up,99 Tecnologia LTDA,https://99app.com/r/rider/play-store,passageiro@99taxis.com,"Aug 1, 2012","Jun 11, 2021",Everyone,https://99app.com/legal/termos/passageiros/,False,False,False,2021-06-16 09:18:20
Critical Action :Gun Strike Ops - Shooting Game,com.bl.critical.strike,Adventure,4.0,177892.0,"50,000,000+",50000000.0,80378399,True,0.0,USD,Varies with device,4.4 and up,Free Actions,http://topactiongames.com/,topactionsgame@gmail.com,"Aug 7, 2019","Apr 25, 2021",Teen,https://unity3d.com/cn/legal/privacy-policy,True,True,False,2021-06-16 08:15:10
Ultimate Soccer - Football,com.cg.football,Sports,3.9,736224.0,"50,000,000+",50000000.0,80333844,True,0.0,USD,Varies with device,Varies with device,Mouse Games,http://www2.mouse-games.com,contact@mouse-games.com,"May 4, 2015","Apr 09, 2020",Everyone,http://www2.mouse-games.com/policy.htm,True,True,False,2021-06-16 02:44:52
CodyCross: Crossword Puzzles,com.fanatee.cody,Word,4.4,983754.0,"50,000,000+",50000000.0,80312695,True,0.0,USD,99M,4.4 and up,"Fanatee, Inc.",http://www.fanatee.com,codycross@fanatee.com,"Apr 5, 2017","Jun 06, 2021",Everyone,https://fanatee.com/privacy-policy,True,True,True,2021-06-15 22:22:58
Wood Block Puzzle,com.addswhilessuffers.binds,Puzzle,4.4,565834.0,"50,000,000+",50000000.0,80303025,True,0.0,USD,17M,4.1 and up,головоломка world studio,http://woodblockpuzzle.net/,lovelornmskz@gmail.com,"Aug 9, 2017","May 27, 2021",Everyone,https://sites.google.com/site/woodpuzzlestudio/home,True,False,False,2021-06-16 00:12:51
Rally Fury - Extreme Racing,com.refuelgames.rally,Racing,4.4,566959.0,"50,000,000+",50000000.0,80246750,True,0.0,USD,122M,4.1 and up,Refuel Games Pty Ltd,https://www.refuelgames.com,support@refuelgames.com,"Oct 11, 2017","Jun 01, 2021",Everyone,https://www.refuelgames.com/privacy.html,True,True,False,2021-06-16 09:22:34
MakeupPlus - Your Own Virtual Makeup Artist,com.meitu.makeup,Photography,4.4,871369.0,"50,000,000+",50000000.0,80084376,True,0.0,USD,61M,4.4 and up,Meitu (China) Limited,http://makeup.meitu.com/en,app@meitu.com,"May 7, 2015","Jan 26, 2021",Everyone,https://api.meitu.com/privacy-policy/index.html?lang=en,True,False,False,2021-06-16 09:46:34
Teen Patti Gold – Indian Family Card Game,com.teenpatti.hd.gold,Casino,4.5,1535622.0,"50,000,000+",50000000.0,80000822,True,0.0,USD,Varies with device,4.1 and up,Moonfrog,http://moonfroglabs.com,support@teenpattigold.com,"Oct 8, 2014","Jun 04, 2021",Teen,http://teenpattigold.com/privacynew.html,True,True,False,2021-06-15 20:51:38
Brightest Flashlight Free ®,goldenshorestechnologies.brightestflashlight.free,Tools,4.5,1338730.0,"50,000,000+",50000000.0,79943124,True,0.0,USD,4.9M,6.0 and up,"GoldenShores Technologies, LLC",http://www.goldenshorestechnologies.com/,BrightestFlashlightFree@gmail.com,"Feb 15, 2011","Jan 29, 2021",Everyone,http://www.goldenshorestechnologies.com/privacypolicy.html,True,False,False,2021-06-16 00:52:07
Family Farm Seaside,com.funplus.familyfarm,Casual,4.3,1628770.0,"50,000,000+",50000000.0,79914254,True,0.0,USD,128M,4.4 and up,Century Games Pte. Ltd.,https://www.centurygame.com,contact_seaside@centurygame.com ,"Feb 25, 2013","Apr 22, 2021",Everyone,https://www.centurygame.com/privacy-policy/,False,True,False,2021-06-16 03:34:49
Music Player,com.musicplayer.player.mp3player.white,Music & Audio,4.6,1260681.0,"50,000,000+",50000000.0,79808607,True,0.0,USD,Varies with device,Varies with device,mytechnosound,http://www.technoxyz.xyz,mytechnosound@gmail.com,"Mar 10, 2015","May 29, 2021",Everyone,https://termsofservice-mytechsound.blogspot.com/2017/03/music-player.html,True,True,False,2021-06-15 23:32:46
Move to iOS,com.apple.movetoios,Tools,3.2,150225.0,"50,000,000+",50000000.0,79716822,True,0.0,USD,1.5M,4.4 and up,Apple Inc.,http://www.apple.com,support@apple.com,"Sep 16, 2015","May 18, 2021",Everyone,http://www.apple.com/privacy/privacy-policy/,False,False,False,2021-06-16 09:19:31
VZ Navigator,com.vznavigator.Generic,Travel & Local,4.0,23021.0,"50,000,000+",50000000.0,79700655,True,0.0,USD,45M,4.4 and up,Verizon Consumer Group,http://vznavigator.com,csvzwappautoresponse@verizon.com,"Jul 15, 2013","Dec 03, 2020",Everyone,https://www.verizon.com/about/privacy/vz-navigator-app-privacy-policy,False,False,False,2021-06-15 21:05:43
Jelly Shift - Obstacle Course Game,com.shape.change,Casual,4.2,313768.0,"50,000,000+",50000000.0,79698148,True,0.0,USD,45M,4.4 and up,SayGames,https://saygames.by,info@saygames.by,"Jun 1, 2019","Feb 23, 2021",Teen,https://saygames.by/privacy-policy/jellyshift,True,True,False,2021-06-15 22:39:50
edjing Mix - Free Music DJ app,com.edjing.edjingdjturntable,Music & Audio,4.4,1091817.0,"50,000,000+",50000000.0,79618406,True,0.0,USD,Varies with device,Varies with device,MWM - Free music and creative apps for Android,http://www.edjing.com,support@edjing.com,"Nov 14, 2012","Jun 03, 2021",Everyone,http://edjing.com/static_doc/toc/edjing.html,True,True,False,2021-06-16 03:00:35
Lose Weight at Home - Home Workout in 30 Days,loseweight.weightloss.workout.fitness,Health & Fitness,4.8,758409.0,"50,000,000+",50000000.0,79605574,True,0.0,USD,19M,4.4 and up,Simple Design Ltd.,http://simpledesign.ltd,abishkking@gmail.com,"Jul 31, 2017","Apr 30, 2021",Everyone,http://simpledesign.ltd/privacypolicy.html,True,True,False,2021-06-16 11:24:07
AJIO Online Shopping - Handpicked Curated Fashion,com.ril.ajio,Shopping,4.3,1272462.0,"50,000,000+",50000000.0,79591861,True,0.0,USD,19M,5.0 and up,Reliance Retail Ltd,https://www.ajio.com,customercare@ajio.com,,"Jun 10, 2021",Everyone,https://relianceretail.com/privacy-policy.html,False,False,False,2021-06-16 02:14:55
"HideX – Calculator Lock , App Hider & Photo Vault",com.flatfish.cal.privacy,Tools,4.6,1048115.0,"50,000,000+",50000000.0,79420822,True,0.0,USD,28M,4.4 and up,Flatfish Studio,http://www.flatfishsafe.com,flatfishteam@gmail.com,"Sep 12, 2019","Jun 13, 2021",Everyone,http://www.flatfishsafe.com/privacy.html,True,True,False,2021-06-16 14:59:19
IQ Option – Online Investing Platform,com.iqoption,Finance,4.1,589622.0,"50,000,000+",50000000.0,79354420,True,0.0,USD,44M,5.1 and up,IQ Option,http://iqoption.com,support@iqoption.com,,"Jun 10, 2021",Everyone,https://iqoption.com/terms-and-conditions/terms-conditions,True,False,False,2021-06-16 01:53:08
Dominoes,com.LoopGames.Domino,Board,4.7,109634.0,"50,000,000+",50000000.0,79265196,True,0.0,USD,28M,4.4 and up,Loop Games,https://loop.games/,loopgamesinc@gmail.com,"Aug 14, 2018","Apr 08, 2021",Everyone,https://loop.games/privacy.php,True,False,False,2021-06-16 07:58:15
YONO SBI: The Mobile Banking and Lifestyle App!,com.sbi.lotusintouch,Finance,4.0,674001.0,"50,000,000+",50000000.0,78947923,True,0.0,USD,32M,5.1 and up,State Bank of India,http://yonosbi.com,feedback.yono@sbi.co.in,"Dec 4, 2017","Apr 18, 2021",Everyone,https://www.onlinesbi.com/personal/privacy_statement.html,False,False,False,2021-06-16 01:27:40
Words Story - Addictive Word Game,com.word.game.fun.puzzle.prison.escape.captain,Word,3.7,496177.0,"50,000,000+",50000000.0,78881769,True,0.0,USD,73M,4.1 and up,Great Puzzle Games,https://www.89trillion.com,wordstory@boooea.com,"Oct 10, 2018","May 15, 2021",Teen,http://www.wordgameplay.com/privacy.html,True,True,False,2021-06-15 22:17:17
"AppLock - Fingerprint & Password, Gallery Locker",com.alpha.applock,Tools,4.6,645834.0,"50,000,000+",50000000.0,78864251,True,0.0,USD,11M,5.0 and up,"SailingLab: Focus on Security, Booster, Cleaner",https://hostingadmob.web.app/,wedota2@gmail.com,"Oct 12, 2016","May 02, 2021",Everyone,http://www.sailinglabapps.com/privacy_policy.html,True,True,False,2021-06-16 04:22:09
